Check,Flag,AU-ROC,AU-PR,Accuracy
Per reverse position nucleotide content - A position 105,Pass,0.515,0.588157894736842,0.515
Per reverse position nucleotide content - A position 106,Pass,0.525,0.5977272727272727,0.525
Per reverse position nucleotide content - A position 107,Pass,0.595,0.681938775510204,0.595
Per reverse position nucleotide content - A position 108,Pass,0.56,0.6429545454545454,0.56
Per reverse position nucleotide content - A position 109,Pass,0.5800000000000001,0.6615740740740741,0.58
Per reverse position nucleotide content - A position 110,Pass,0.5150000000000001,0.6877447552447552,0.515
Per reverse position nucleotide content - A position 111,Pass,0.55,0.6262962962962962,0.55
Per reverse position nucleotide content - A position 112,Pass,0.5700000000000001,0.6498076923076923,0.57
Per reverse position nucleotide content - A position 113,Pass,0.57,0.6503448275862069,0.57
Per reverse position nucleotide content - A position 114,Pass,0.535,0.606813725490196,0.535
Per reverse position nucleotide content - A position 115,Pass,0.545,0.6271153846153846,0.545
Per reverse position nucleotide content - A position 116,Pass,0.5900000000000001,0.6724999999999999,0.59
Per reverse position nucleotide content - A position 117,Pass,0.535,0.6047340425531915,0.535
Per reverse position nucleotide content - A position 118,Pass,0.5,0.5575,0.5
Per reverse position nucleotide content - A position 119,Pass,0.5,0.565,0.5
Per reverse position nucleotide content - A position 120,Pass,0.515,0.5803061224489797,0.515
Per reverse position nucleotide content - A position 121,Pass,0.51,0.565,0.51
Per reverse position nucleotide content - A position 122,Pass,0.505,0.6941339869281046,0.505
Per reverse position nucleotide content - A position 123,Pass,0.52,0.5892307692307692,0.52
Per reverse position nucleotide content - A position 124,Pass,0.55,0.6271428571428572,0.55
Per reverse position nucleotide content - A position 125,Pass,0.5800000000000001,0.6615740740740741,0.58
Per reverse position nucleotide content - A position 126,Pass,0.5,0.565,0.5
Per reverse position nucleotide content - A position 127,Pass,0.535,0.6093181818181816,0.535
Per reverse position nucleotide content - A position 128,Pass,0.515,0.5732926829268293,0.515
Per reverse position nucleotide content - A position 129,Pass,0.535,0.7137903225806451,0.535
Per reverse position nucleotide content - A position 130,Pass,0.515,0.6901724137931035,0.515
Per reverse position nucleotide content - A position 131,Pass,0.55,0.6255769230769231,0.55
Per reverse position nucleotide content - A position 132,Pass,0.51,0.6835211267605634,0.51
Per reverse position nucleotide content - A position 133,Pass,0.525,0.5915957446808511,0.525
Per reverse position nucleotide content - A position 134,Pass,0.52,0.5986290322580645,0.52
Per reverse position nucleotide content - A position 135,Pass,0.535,0.6080188679245282,0.535
Per reverse position nucleotide content - A position 136,Pass,0.51,0.6884246575342465,0.51
Per reverse position nucleotide content - A position 137,Pass,0.5650000000000001,0.6475000000000001,0.565
Per reverse position nucleotide content - A position 138,Pass,0.555,0.6325000000000001,0.555
Per reverse position nucleotide content - A position 139,Pass,0.53,0.6058620689655172,0.53
Per reverse position nucleotide content - A position 140,Pass,0.54,0.6169827586206897,0.54
Per reverse position nucleotide content - A position 141,Pass,0.535,0.6121610169491525,0.535
Per reverse position nucleotide content - A position 142,Pass,0.515,0.6780555555555555,0.515
Per reverse position nucleotide content - A position 143,Pass,0.51,0.5729166666666667,0.51
Per reverse position nucleotide content - A position 144,Pass,0.54,0.6145370370370369,0.54
Per reverse position nucleotide content - A position 145,Pass,0.505,0.5768859649122806,0.505
Per reverse position nucleotide content - A position 146,Pass,0.545,0.6219736842105263,0.545
Per reverse position nucleotide content - A position 147,Pass,0.56,0.6392241379310344,0.56
Per reverse position nucleotide content - A position 148,Pass,0.515,0.6901724137931035,0.515
Per reverse position nucleotide content - A position 149,Pass,0.5850000000000001,0.667172131147541,0.585
Per reverse position nucleotide content - A position 150,Pass,0.525,0.6048412698412697,0.525
Per reverse position nucleotide content - A position 151,Pass,0.54,0.6157142857142857,0.54
Per reverse position nucleotide content - A position 152,Pass,0.5,0.5700000000000001,0.5
Per reverse position nucleotide content - A position 153,Pass,0.535,0.6093181818181816,0.535
Per reverse position nucleotide content - A position 154,Pass,0.545,0.6191176470588236,0.545
Per reverse position nucleotide content - A position 155,Pass,0.53,0.7073684210526316,0.53
Per reverse position nucleotide content - A position 156,Pass,0.545,0.7149006622516557,0.545
Per reverse position nucleotide content - A position 157,Pass,0.545,0.7149006622516557,0.545
Per reverse position nucleotide content - A position 158,Pass,0.525,0.6795419847328245,0.525
Per reverse position nucleotide content - A position 159,Pass,0.53,0.716875,0.53
Per reverse position nucleotide content - A position 160,Pass,0.5050000000000001,0.67927304964539,0.505
Per reverse position nucleotide content - A position 161,Pass,0.515,0.6974668874172186,0.515
Per reverse position nucleotide content - A position 162,Pass,0.5,0.5700000000000001,0.5
Per reverse position nucleotide content - A position 163,Pass,0.505,0.5630555555555555,0.505
Per reverse position nucleotide content - A position 164,Pass,0.525,0.5902777777777778,0.525
Per reverse position nucleotide content - A position 165,Pass,0.535,0.70908940397351,0.535
Per reverse position nucleotide content - A position 166,Pass,0.505,0.5676020408163265,0.505
Per reverse position nucleotide content - A position 167,Pass,0.525,0.601186440677966,0.525
Per reverse position nucleotide content - A position 168,Pass,0.505,0.5722169811320755,0.505
Per reverse position nucleotide content - A position 169,Pass,0.53,0.6027777777777777,0.53
Per reverse position nucleotide content - A position 170,Pass,0.51,0.5858333333333332,0.51
Per reverse position nucleotide content - A position 171,Pass,0.54,0.6134615384615384,0.54
Per reverse position nucleotide content - A position 172,Pass,0.515,0.5732926829268293,0.515
Per reverse position nucleotide content - A position 173,Pass,0.53,0.7097402597402597,0.53
Per reverse position nucleotide content - A position 174,Pass,0.535,0.6121610169491525,0.535
Per reverse position nucleotide content - A position 175,Pass,0.55,0.6243181818181819,0.55
Per reverse position nucleotide content - A position 176,Pass,0.5,0.5475000000000001,0.5
Per reverse position nucleotide content - A position 177,Pass,0.535,0.6093181818181816,0.535
Per reverse position nucleotide content - A position 178,Pass,0.51,0.5771153846153846,0.51
Per reverse position nucleotide content - A position 179,Pass,0.535,0.6093181818181816,0.535
Per reverse position nucleotide content - A position 180,Pass,0.52,0.6895422535211267,0.52
Per reverse position nucleotide content - A position 181,Pass,0.51,0.7031645569620254,0.51
Per reverse position nucleotide content - A position 182,Pass,0.52,0.7064102564102565,0.52
Per reverse position nucleotide content - A position 183,Pass,0.53,0.705,0.53
Per reverse position nucleotide content - A position 184,Pass,0.5,0.7075,0.5
Per reverse position nucleotide content - A position 185,Pass,0.5249999999999999,0.5853787878787878,0.525
Per reverse position nucleotide content - A position 186,Pass,0.535,0.6031976744186047,0.535
Per reverse position nucleotide content - A position 187,Pass,0.5250000000000001,0.5879878048780488,0.525
Per reverse position nucleotide content - A position 188,Pass,0.505,0.6941339869281046,0.505
Per reverse position nucleotide content - A position 189,Pass,0.5050000000000001,0.7139792899408285,0.505
Per reverse position nucleotide content - A position 190,Pass,0.515,0.5689285714285713,0.515
Per reverse position nucleotide content - A position 191,Pass,0.515,0.5861363636363637,0.515
Per reverse position nucleotide content - A position 192,Pass,0.54,0.715487012987013,0.54
Per reverse position nucleotide content - A position 193,Pass,0.545,0.7311363636363637,0.545
Per reverse position nucleotide content - A position 194,Pass,0.505,0.5585975609756098,0.505
Per reverse position nucleotide content - A position 195,Pass,0.53,0.6013461538461539,0.53
Per reverse position nucleotide content - A position 196,Pass,0.56,0.64875,0.56
Per reverse position nucleotide content - A position 197,Pass,0.54,0.7224999999999999,0.54
Per reverse position nucleotide content - A position 198,Pass,0.535,0.7279790419161677,0.535
Per reverse position nucleotide content - A position 199,Pass,0.5150000000000001,0.5650000000000001,0.515
Per reverse position nucleotide content - A position 200,Pass,0.5249999999999999,0.5856034482758621,0.525
Per reverse position nucleotide content - A,Pass,0.5950000000000001,0.7405722891566265,0.595
Per reverse position nucleotide content - C position 1,Pass,0.5049999999999999,0.5500757575757576,0.505
Per reverse position nucleotide content - C position 2,Pass,0.51,0.7278089887640451,0.51
Per reverse position nucleotide content - C position 3,Pass,0.5,0.7124999999999999,0.5
Per reverse position nucleotide content - C position 4,Pass,0.5349999999999999,0.7303550295857988,0.535
Per reverse position nucleotide content - C position 5,Pass,0.515,0.7121012269938649,0.515
Per reverse position nucleotide content - C position 6,Pass,0.54,0.7248456790123456,0.54
Per reverse position nucleotide content - C position 7,Pass,0.5499999999999999,0.6285294117647059,0.55
Per reverse position nucleotide content - C position 8,Pass,0.51,0.7228735632183908,0.51
Per reverse position nucleotide content - C position 9,Pass,0.52,0.7233823529411765,0.52
Per reverse position nucleotide content - C position 10,Pass,0.53,0.7192592592592593,0.53
Per reverse position nucleotide content - C position 11,Pass,0.505,0.7065337423312884,0.505
Per reverse position nucleotide content - C position 12,Pass,0.515,0.7072169811320755,0.515
Per reverse position nucleotide content - C position 13,Pass,0.5249999999999999,0.7321428571428571,0.525
Per reverse position nucleotide content - C position 14,Pass,0.5399999999999999,0.7342647058823529,0.54
Per reverse position nucleotide content - C position 15,Pass,0.525,0.7080645161290322,0.525
Per reverse position nucleotide content - C position 16,Pass,0.5249999999999999,0.7273099415204678,0.525
Per reverse position nucleotide content - C position 17,Pass,0.51,0.7080864197530865,0.51
Per reverse position nucleotide content - C position 18,Pass,0.52,0.7185240963855423,0.52
Per reverse position nucleotide content - C position 19,Pass,0.515,0.5689285714285713,0.515
Per reverse position nucleotide content - C position 20,Pass,0.525,0.7176687116564419,0.525
Per reverse position nucleotide content - C position 21,Pass,0.53,0.5941666666666667,0.53
Per reverse position nucleotide content - C position 22,Pass,0.5249999999999999,0.7224850299401196,0.525
Per reverse position nucleotide content - C position 23,Pass,0.515,0.5717307692307692,0.515
Per reverse position nucleotide content - C position 24,Pass,0.5,0.545,0.5
Per reverse position nucleotide content - C position 25,Pass,0.515,0.7096583850931676,0.515
Per reverse position nucleotide content - C position 26,Pass,0.525,0.7104617834394905,0.525
Per reverse position nucleotide content - C position 27,Pass,0.55,0.7121232876712329,0.55
Per reverse position nucleotide content - C position 28,Pass,0.53,0.7216463414634147,0.53
Per reverse position nucleotide content - C position 29,Pass,0.53,0.7216463414634147,0.53
Per reverse position nucleotide content - C position 30,Pass,0.525,0.5945098039215686,0.525
Per reverse position nucleotide content - C position 31,Pass,0.54,0.7085135135135134,0.54
Per reverse position nucleotide content - C position 32,Pass,0.575,0.7388853503184712,0.575
Per reverse position nucleotide content - C position 33,Pass,0.515,0.7145454545454545,0.515
Per reverse position nucleotide content - C position 34,Pass,0.545,0.7172058823529411,0.545
Per reverse position nucleotide content - C position 35,Pass,0.505,0.704052795031056,0.505
Per reverse position nucleotide content - C position 36,Pass,0.5,0.7075,0.5
Per reverse position nucleotide content - C position 37,Pass,0.505,0.704052795031056,0.505
Per reverse position nucleotide content - C position 38,Pass,0.51,0.5631578947368421,0.51
Per reverse position nucleotide content - C position 39,Pass,0.515,0.5732926829268293,0.515
Per reverse position nucleotide content - C position 40,Pass,0.515,0.7121012269938649,0.515
Per reverse position nucleotide content - C position 41,Pass,0.535,0.7185062893081762,0.535
Per reverse position nucleotide content - C position 42,Pass,0.525,0.5862837837837838,0.525
Per reverse position nucleotide content - C position 43,Pass,0.5,0.7075,0.5
Per reverse position nucleotide content - C position 44,Pass,0.55,0.7258227848101265,0.55
Per reverse position nucleotide content - C position 45,Pass,0.5399999999999999,0.6101190476190477,0.54
Per reverse position nucleotide content - C position 46,Pass,0.515,0.5784574468085106,0.515
Per reverse position nucleotide content - C position 47,Pass,0.5050000000000001,0.7114970059880239,0.505
Per reverse position nucleotide content - C position 48,Pass,0.525,0.7297254335260115,0.525
Per reverse position nucleotide content - C position 49,Pass,0.555,0.6311224489795918,0.555
Per reverse position nucleotide content - C position 50,Pass,0.545,0.6173780487804879,0.545
Per reverse position nucleotide content - C position 51,Pass,0.52,0.7160975609756097,0.52
Per reverse position nucleotide content - C position 52,Pass,0.525,0.5890697674418605,0.525
Per reverse position nucleotide content - C position 53,Pass,0.505,0.5564102564102564,0.505
Per reverse position nucleotide content - C position 54,Pass,0.515,0.5666935483870967,0.515
Per reverse position nucleotide content - C position 55,Pass,0.535,0.7279790419161677,0.535
Per reverse position nucleotide content - C position 56,Pass,0.5149999999999999,0.5658620689655173,0.515
Per reverse position nucleotide content - C position 57,Pass,0.57,0.6533333333333333,0.57
Per reverse position nucleotide content - C position 58,Pass,0.545,0.7103061224489796,0.545
Per reverse position nucleotide content - C position 59,Pass,0.5150000000000001,0.5650000000000001,0.515
Per reverse position nucleotide content - C position 60,Pass,0.5149999999999999,0.5702702702702703,0.515
Per reverse position nucleotide content - C position 61,Pass,0.535,0.7208695652173913,0.535
Per reverse position nucleotide content - C position 62,Pass,0.505,0.7015723270440251,0.505
Per reverse position nucleotide content - C position 63,Pass,0.52,0.7064102564102565,0.52
Per reverse position nucleotide content - C position 64,Pass,0.5349999999999999,0.6026829268292684,0.535
Per reverse position nucleotide content - C position 65,Pass,0.5299999999999999,0.5944736842105264,0.53
Per reverse position nucleotide content - C position 66,Pass,0.525,0.5857142857142857,0.525
Per reverse position nucleotide content - C position 67,Pass,0.51,0.5631578947368421,0.51
Per reverse position nucleotide content - C position 68,Pass,0.52,0.5800000000000001,0.52
Per reverse position nucleotide content - C position 69,Pass,0.545,0.7264751552795031,0.545
Per reverse position nucleotide content - C position 70,Pass,0.515,0.5689285714285713,0.515
Per reverse position nucleotide content - C position 71,Pass,0.51,0.7154761904761905,0.51
Per reverse position nucleotide content - C position 72,Pass,0.51,0.5631578947368421,0.51
Per reverse position nucleotide content - C position 73,Pass,0.5399999999999999,0.6100000000000001,0.54
Per reverse position nucleotide content - C position 74,Pass,0.52,0.5788157894736843,0.52
Per reverse position nucleotide content - C position 75,Pass,0.5199999999999999,0.7209523809523809,0.52
Per reverse position nucleotide content - C position 76,Pass,0.51,0.565,0.51
Per reverse position nucleotide content - C position 77,Pass,0.505,0.5585975609756098,0.505
Per reverse position nucleotide content - C position 78,Pass,0.55,0.728125,0.55
Per reverse position nucleotide content - C position 79,Pass,0.5399999999999999,0.6105555555555555,0.54
Per reverse position nucleotide content - C position 80,Pass,0.525,0.7176687116564419,0.525
Per reverse position nucleotide content - C position 81,Pass,0.5149999999999999,0.5677272727272727,0.515
Per reverse position nucleotide content - C position 82,Pass,0.505,0.7015723270440251,0.505
Per reverse position nucleotide content - C position 83,Pass,0.54,0.7201582278481014,0.54
Per reverse position nucleotide content - C position 84,Pass,0.5199999999999999,0.5769117647058823,0.52
Per reverse position nucleotide content - C position 85,Pass,0.5599999999999999,0.6389285714285714,0.56
Per reverse position nucleotide content - C position 86,Pass,0.53,0.7073684210526316,0.53
Per reverse position nucleotide content - C position 87,Pass,0.505,0.7090151515151515,0.505
Per reverse position nucleotide content - C position 88,Pass,0.54,0.715487012987013,0.54
Per reverse position nucleotide content - C position 89,Pass,0.5099999999999999,0.5597058823529412,0.51
Per reverse position nucleotide content - C position 90,Pass,0.535,0.7232361963190185,0.535
Per reverse position nucleotide content - C position 91,Pass,0.505,0.5564102564102564,0.505
Per reverse position nucleotide content - C position 92,Pass,0.5650000000000001,0.6503378378378378,0.565
Per reverse position nucleotide content - C position 93,Pass,0.52,0.7185240963855423,0.52
Per reverse position nucleotide content - C position 94,Pass,0.515,0.5766666666666665,0.515
Per reverse position nucleotide content - C position 95,Pass,0.5300000000000001,0.5965909090909092,0.53
Per reverse position nucleotide content - C position 96,Pass,0.5549999999999999,0.7297955974842768,0.555
Per reverse position nucleotide content - C position 97,Pass,0.525,0.7176687116564419,0.525
Per reverse position nucleotide content - C position 98,Pass,0.515,0.7096583850931676,0.515
Per reverse position nucleotide content - C position 99,Pass,0.515,0.7145454545454545,0.515
Per reverse position nucleotide content - C position 100,Pass,0.5499999999999999,0.630625,0.55
Per reverse position nucleotide content - C position 101,Pass,0.51,0.558125,0.51
Per reverse position nucleotide content - C position 102,Pass,0.535,0.603030303030303,0.535
Per reverse position nucleotide content - C position 103,Pass,0.525,0.5853225806451613,0.525
Per reverse position nucleotide content - C position 104,Pass,0.54,0.7178205128205127,0.54
Per reverse position nucleotide content - C position 105,Pass,0.5349999999999999,0.7303550295857988,0.535
Per reverse position nucleotide content - C position 106,Pass,0.505,0.5585975609756098,0.505
Per reverse position nucleotide content - C position 107,Pass,0.52,0.7185240963855423,0.52
Per reverse position nucleotide content - C position 108,Pass,0.5299999999999999,0.594375,0.53
Per reverse position nucleotide content - C position 109,Pass,0.5,0.55,0.5
Per reverse position nucleotide content - C position 110,Pass,0.5,0.71,0.5
Per reverse position nucleotide content - C position 111,Pass,0.54,0.6113235294117647,0.54
Per reverse position nucleotide content - C position 112,Pass,0.55,0.625,0.55
Per reverse position nucleotide content - C position 113,Pass,0.5,0.535,0.5
Per reverse position nucleotide content - C position 114,Pass,0.54,0.7248456790123456,0.54
Per reverse position nucleotide content - C position 115,Pass,0.53,0.7216463414634147,0.53
Per reverse position nucleotide content - C position 116,Pass,0.5549999999999999,0.7320807453416149,0.555
Per reverse position nucleotide content - C position 117,Pass,0.515,0.5749418604651163,0.515
Per reverse position nucleotide content - C position 118,Pass,0.54,0.6104545454545455,0.54
Per reverse position nucleotide content - C position 119,Pass,0.545,0.6173255813953489,0.545
Per reverse position nucleotide content - C position 120,Pass,0.5599999999999999,0.6414473684210527,0.56
Per reverse position nucleotide content - C position 121,Pass,0.54,0.6125,0.54
Per reverse position nucleotide content - C position 122,Pass,0.5299999999999999,0.595,0.53
Per reverse position nucleotide content - C position 123,Pass,0.525,0.5870512820512821,0.525
Per reverse position nucleotide content - C position 124,Pass,0.52,0.7136728395061729,0.52
Per reverse position nucleotide content - C position 125,Pass,0.51,0.7007051282051282,0.51
Per reverse position nucleotide content - C position 126,Pass,0.505,0.5585975609756098,0.505
Per reverse position nucleotide content - C position 127,Pass,0.5449999999999999,0.6192857142857143,0.545
Per reverse position nucleotide content - C position 128,Pass,0.515,0.5803061224489797,0.515
Per reverse position nucleotide content - C position 129,Pass,0.53,0.6000000000000001,0.53
Per reverse position nucleotide content - C position 130,Pass,0.505,0.6916556291390727,0.505
Per reverse position nucleotide content - C position 131,Pass,0.52,0.5777777777777778,0.52
Per reverse position nucleotide content - C position 132,Pass,0.525,0.5870512820512821,0.525
Per reverse position nucleotide content - C position 133,Pass,0.515,0.5766666666666665,0.515
Per reverse position nucleotide content - C position 134,Pass,0.52,0.7136728395061729,0.52
Per reverse position nucleotide content - C position 135,Pass,0.5,0.5525,0.5
Per reverse position nucleotide content - C position 136,Pass,0.535,0.7208695652173913,0.535
Per reverse position nucleotide content - C position 137,Pass,0.5449999999999999,0.7288036809815951,0.545
Per reverse position nucleotide content - C position 138,Pass,0.5,0.55,0.5
Per reverse position nucleotide content - C position 139,Pass,0.535,0.7185062893081762,0.535
Per reverse position nucleotide content - C position 140,Pass,0.515,0.5784574468085106,0.515
Per reverse position nucleotide content - C position 141,Pass,0.515,0.7121012269938649,0.515
Per reverse position nucleotide content - C position 142,Pass,0.5299999999999999,0.7240361445783133,0.53
Per reverse position nucleotide content - C position 143,Pass,0.55,0.7258227848101265,0.55
Per reverse position nucleotide content - C position 144,Pass,0.525,0.5890697674418605,0.525
Per reverse position nucleotide content - C position 145,Pass,0.515,0.5749418604651163,0.515
Per reverse position nucleotide content - C position 146,Pass,0.52,0.7088291139240507,0.52
Per reverse position nucleotide content - C position 147,Pass,0.565,0.7287418300653593,0.565
Per reverse position nucleotide content - C position 148,Pass,0.545,0.7264751552795031,0.545
Per reverse position nucleotide content - C position 149,Pass,0.54,0.7224999999999999,0.54
Per reverse position nucleotide content - C position 150,Pass,0.5250000000000001,0.5879878048780488,0.525
Per reverse position nucleotide content - C position 151,Pass,0.54,0.7178205128205127,0.54
Per reverse position nucleotide content - C position 152,Pass,0.5299999999999999,0.5944736842105264,0.53
Per reverse position nucleotide content - C position 153,Pass,0.515,0.5749418604651163,0.515
Per reverse position nucleotide content - C position 154,Pass,0.5,0.565,0.5
Per reverse position nucleotide content - C position 155,Pass,0.515,0.5732926829268293,0.515
Per reverse position nucleotide content - C position 156,Pass,0.56,0.7269805194805194,0.56
Per reverse position nucleotide content - C position 157,Pass,0.51,0.7080864197530865,0.51
Per reverse position nucleotide content - C position 158,Pass,0.525,0.5870512820512821,0.525
Per reverse position nucleotide content - C position 159,Pass,0.52,0.5842391304347826,0.52
Per reverse position nucleotide content - C position 160,Pass,0.51,0.7007051282051282,0.51
Per reverse position nucleotide content - C position 161,Pass,0.52,0.7039935064935066,0.52
Per reverse position nucleotide content - C position 162,Pass,0.52,0.7039935064935066,0.52
Per reverse position nucleotide content - C position 163,Pass,0.51,0.7007051282051282,0.51
Per reverse position nucleotide content - C position 164,Pass,0.53,0.7073684210526316,0.53
Per reverse position nucleotide content - C position 165,Pass,0.505,0.5585975609756098,0.505
Per reverse position nucleotide content - C position 166,Pass,0.565,0.7399386503067484,0.565
Per reverse position nucleotide content - C position 167,Pass,0.535,0.7185062893081762,0.535
Per reverse position nucleotide content - C position 168,Pass,0.5499999999999999,0.7397058823529412,0.55
Per reverse position nucleotide content - C position 169,Pass,0.52,0.7112499999999999,0.52
Per reverse position nucleotide content - C position 170,Pass,0.5549999999999999,0.7366666666666666,0.555
Per reverse position nucleotide content - C position 171,Pass,0.52,0.7015789473684211,0.52
Per reverse position nucleotide content - C position 172,Pass,0.5,0.535,0.5
Per reverse position nucleotide content - C position 173,Pass,0.54,0.6145370370370369,0.54
Per reverse position nucleotide content - C position 174,Pass,0.52,0.7112499999999999,0.52
Per reverse position nucleotide content - C position 175,Pass,0.5549999999999999,0.7320807453416149,0.555
Per reverse position nucleotide content - C position 176,Pass,0.52,0.7088291139240507,0.52
Per reverse position nucleotide content - C position 177,Pass,0.525,0.7176687116564419,0.525
Per reverse position nucleotide content - C position 178,Pass,0.5,0.5525,0.5
Per reverse position nucleotide content - C position 179,Pass,0.545,0.7264751552795031,0.545
Per reverse position nucleotide content - C position 180,Pass,0.52,0.7233823529411765,0.52
Per reverse position nucleotide content - C position 181,Pass,0.55,0.625,0.55
Per reverse position nucleotide content - C position 182,Pass,0.525,0.5857142857142857,0.525
Per reverse position nucleotide content - C position 183,Pass,0.5249999999999999,0.5856034482758621,0.525
Per reverse position nucleotide content - C position 184,Pass,0.505,0.6891778523489933,0.505
Per reverse position nucleotide content - C position 185,Pass,0.53,0.7121153846153846,0.53
Per reverse position nucleotide content - C position 186,Pass,0.52,0.6991666666666666,0.52
Per reverse position nucleotide content - C position 187,Pass,0.57,0.7460843373493977,0.57
Per reverse position nucleotide content - C position 188,Pass,0.525,0.5857142857142857,0.525
Per reverse position nucleotide content - C position 189,Pass,0.505,0.6990923566878982,0.505
Per reverse position nucleotide content - C position 190,Pass,0.525,0.7104617834394905,0.525
Per reverse position nucleotide content - C position 191,Pass,0.505,0.704052795031056,0.505
Per reverse position nucleotide content - C position 192,Pass,0.52,0.7282471264367816,0.52
Per reverse position nucleotide content - C position 193,Pass,0.5349999999999999,0.711437908496732,0.535
Per reverse position nucleotide content - C position 194,Pass,0.5199999999999999,0.7209523809523809,0.52
Per reverse position nucleotide content - C position 195,Pass,0.5,0.7075,0.5
Per reverse position nucleotide content - C position 196,Pass,0.51,0.7105487804878049,0.51
Per reverse position nucleotide content - C position 197,Pass,0.5199999999999999,0.5759615384615384,0.52
Per reverse position nucleotide content - C position 198,Pass,0.525,0.7248964497041419,0.525
Per reverse position nucleotide content - C position 199,Pass,0.53,0.7288235294117646,0.53
Per reverse position nucleotide content - C position 200,Pass,0.51,0.7179411764705883,0.51
Per reverse position nucleotide content - C,Pass,0.575,0.7460843373493977,0.575
Per reverse position nucleotide content - G position 1,Pass,0.5,0.7124999999999999,0.5
Per reverse position nucleotide content - G position 2,Pass,0.575,0.7544298245614035,0.575
Per reverse position nucleotide content - G position 3,Pass,0.57,0.7483333333333333,0.57
Per reverse position nucleotide content - G position 4,Pass,0.585,0.7598538011695907,0.585
Per reverse position nucleotide content - G position 5,Pass,0.5349999999999999,0.7374999999999999,0.535
Per reverse position nucleotide content - G position 6,Pass,0.525,0.7104617834394905,0.525
Per reverse position nucleotide content - G position 7,Pass,0.565,0.7399386503067484,0.565
Per reverse position nucleotide content - G position 8,Pass,0.54,0.715487012987013,0.54
Per reverse position nucleotide content - G position 9,Pass,0.525,0.7128616352201258,0.525
Per reverse position nucleotide content - G position 10,Pass,0.5549999999999999,0.7389670658682636,0.555
Per reverse position nucleotide content - G position 11,Pass,0.5349999999999999,0.7327339181286551,0.535
Per reverse position nucleotide content - G position 12,Pass,0.5599999999999999,0.7382926829268293,0.56
Per reverse position nucleotide content - G position 13,Pass,0.515,0.7023387096774194,0.515
Per reverse position nucleotide content - G position 14,Pass,0.52,0.7258139534883721,0.52
Per reverse position nucleotide content - G position 15,Pass,0.555,0.7343711656441718,0.555
Per reverse position nucleotide content - G position 16,Pass,0.5,0.5475000000000001,0.5
Per reverse position nucleotide content - G position 17,Pass,0.535,0.7208695652173913,0.535
Per reverse position nucleotide content - G position 18,Pass,0.52,0.7064102564102565,0.52
Per reverse position nucleotide content - G position 19,Pass,0.545,0.7264751552795031,0.545
Per reverse position nucleotide content - G position 20,Pass,0.5349999999999999,0.7161464968152866,0.535
Per reverse position nucleotide content - G position 21,Pass,0.53,0.7097402597402597,0.53
Per reverse position nucleotide content - G position 22,Pass,0.555,0.7275159235668789,0.555
Per reverse position nucleotide content - G position 23,Pass,0.515,0.6926020408163265,0.515
Per reverse position nucleotide content - G position 24,Pass,0.525,0.7080645161290322,0.525
Per reverse position nucleotide content - G position 25,Pass,0.545,0.7126006711409396,0.545
Per reverse position nucleotide content - G position 26,Pass,0.56,0.7360185185185186,0.56
Per reverse position nucleotide content - G position 27,Pass,0.555,0.7343711656441718,0.555
Per reverse position nucleotide content - G position 28,Pass,0.515,0.69503355704698,0.515
Per reverse position nucleotide content - G position 29,Pass,0.565,0.7332006369426752,0.565
Per reverse position nucleotide content - G position 30,Pass,0.565,0.7287418300653593,0.565
Per reverse position nucleotide content - G position 31,Pass,0.5349999999999999,0.7161464968152866,0.535
Per reverse position nucleotide content - G position 32,Pass,0.525,0.7128616352201258,0.525
Per reverse position nucleotide content - G position 33,Pass,0.54,0.7038888888888888,0.54
Per reverse position nucleotide content - G position 34,Pass,0.5800000000000001,0.738474025974026,0.58
Per reverse position nucleotide content - G position 35,Pass,0.56,0.7247368421052632,0.56
Per reverse position nucleotide content - G position 36,Pass,0.505,0.6891778523489933,0.505
Per reverse position nucleotide content - G position 37,Pass,0.5650000000000001,0.726523178807947,0.565
Per reverse position nucleotide content - G position 38,Pass,0.53,0.714493670886076,0.53
Per reverse position nucleotide content - G position 39,Pass,0.585,0.7276418439716312,0.585
Per reverse position nucleotide content - G position 40,Pass,0.5900000000000001,0.7463461538461539,0.59
Per reverse position nucleotide content - G position 41,Pass,0.5850000000000001,0.7360234899328859,0.585
Per reverse position nucleotide content - G position 42,Pass,0.55,0.7076056338028169,0.55
Per reverse position nucleotide content - G position 43,Pass,0.5549999999999999,0.7095035460992907,0.555
Per reverse position nucleotide content - G position 44,Pass,0.51,0.6908783783783784,0.51
Per reverse position nucleotide content - G position 45,Pass,0.5650000000000001,0.7221088435374151,0.565
Per reverse position nucleotide content - G position 46,Pass,0.5700000000000001,0.7283333333333334,0.57
Per reverse position nucleotide content - G position 47,Pass,0.56,0.7136267605633803,0.56
Per reverse position nucleotide content - G position 48,Pass,0.5850000000000001,0.7381456953642384,0.585
Per reverse position nucleotide content - G position 49,Pass,0.5700000000000001,0.7283333333333334,0.57
Per reverse position nucleotide content - G position 50,Pass,0.5800000000000001,0.7363157894736843,0.58
Per reverse position nucleotide content - G position 51,Pass,0.5700000000000001,0.7261486486486487,0.57
Per reverse position nucleotide content - G position 52,Pass,0.5750000000000001,0.7323344370860927,0.575
Per reverse position nucleotide content - G position 53,Pass,0.55,0.7076056338028169,0.55
Per reverse position nucleotide content - G position 54,Pass,0.585,0.723521897810219,0.585
